type,item_id,name_in_database,path,ja
BillData,0x010000460001CEA2,Turn01_Bill_CampaignFinance,BillProperties.Title,選挙運動資金法案
BillData,0x010000460001CEA2,Turn01_Bill_CampaignFinance,BillProperties.HubTitle,選挙資金法案
BillData,0x010000460001CEA2,Turn01_Bill_CampaignFinance,BillProperties.Description,"本法案第1節は、政党への公的資金配分の方法に重大な変更を定める。新たな措置は、総選挙で獲得した得票数に基づく従来の制度を、議会において政党が確保した議席の比率に依拠する制度へと置き換えるものである。

第2節は、政党への年間資金配分を議員1人あたり50万レンと定める。この転換により、公的資金による支援は、立法府における各党の代表としての影響力により近く対応するようになる。

第3節は、これらの改正がもたらす帰結であり、統一ソードランド党の選挙予算を大幅に増加させ、議会に議席を持つ他党にも小幅な増額をもたらすことになる。この資金配分の再編は、議会における各党の勢力をより比例的に反映させるものである。

第4節は、この再配分の重要な帰結を明らかにする。得票率10パーセントの足切りに達しない政党は、公的資金を事実上打ち切られることになる。この措置により、公的資源は議会で相当の議席を持つ政党に集中する。"
BillData,0x010000460001CEA2,Turn01_Bill_CampaignFinance,BillProperties.HubDescription,CFB法案が大国民議会で可決された。
BillData,0x01000065000012C3,Turn02_Bill_TourismCulture,BillProperties.Title,観光・文化保護法
BillData,0x01000065000012C3,Turn02_Bill_TourismCulture,BillProperties.HubTitle,観光・文化保護法
BillData,0x01000065000012C3,Turn02_Bill_TourismCulture,BillProperties.Description,"ソードランド観光・文化保護法は、ボリン、リベリー、ラハベン、アンリカ、ベンフィの文化的魅力と観光としての可能性を高めることを目的とする。大国民議会は、ソードランドを世界的な観光地として確立し、不況の影響を和らげるための総力を挙げた取り組みを呼びかける。

第1節は、これらの都市の文化的地位の向上に重点を置き、郷土の料理、酒、音楽、舞踊、建築、史跡を他にない強みと位置づける。この文化観光の育成は、経済を活気づける起爆剤とみなされる。

第2節は、ラハベンとアンリカの主要な史跡の修復と保存を義務づける。あわせて、訪問者の体験を豊かにし、地域社会に安定した収入をもたらすため、ベンフィの観光基盤の全面的な改修を提案する。

第2節第1項はさらに、観光成長の牽引役となりうるものとして、リベリーのアンテラ洞窟とボリンのぶどう園の保全と整備に取り組むことを定める。<b>[政府予算 -1]</b>"
BillData,0x01000065000012C3,Turn02_Bill_TourismCulture,BillProperties.HubDescription,TCPA法案が大国民議会で可決された。
BillData,0x010000460001CEA6,Turn03_Bill_GreenGruniDev,BillProperties.Title,グルニ再生・生態経済育成
BillData,0x010000460001CEA6,Turn03_Bill_GreenGruniDev,BillProperties.HubTitle,グルニ再生・生態経済育成法
BillData,0x010000460001CEA6,Turn03_Bill_GreenGruniDev,BillProperties.Description,"G.R.E.E.N. は、グルニにおける産業のあり方をより持続可能なものへ導くことを目的として、議会より提案された。

本法第1節は、とりわけグルニ地方において、産業公害と廃棄物処理に対するより厳しい規制を課すものである。新基準に従わない事業者は多額の罰金を科されうるものとし、その収入は環境回復事業へ再び投じられる。

第2節は、一定期間にわたり環境負荷の大幅な低減を示した事業者に対し、税の軽減を与えることを提案する。環境に配慮した事業活動のために、小規模な投資基金が設けられる。<b>[政府予算 -1]</b>"
BillData,0x010000460001CEA6,Turn03_Bill_GreenGruniDev,BillProperties.HubDescription,GREEN法案が大国民議会で可決された。
